Year,State,County,County ANSI,Value
1970,INDIANA,BROWN,13,53.4
1970,INDIANA,CRAWFORD,25,44.2
1970,INDIANA,FLOYD,43,50.3
1970,INDIANA,HARRISON,61,44.2
1970,INDIANA,JACKSON,71,57.5
1970,INDIANA,LAWRENCE,93,58.5
1970,INDIANA,MONROE,105,61
1970,INDIANA,ORANGE,117,62.7
1970,INDIANA,PERRY,123,49.3
1970,INDIANA,WASHINGTON,175,48.3
1970,INDIANA,CLARK,19,48.3
1970,INDIANA,DEARBORN,29,74
1970,INDIANA,FRANKLIN,47,71.9
1970,INDIANA,JEFFERSON,77,57.5
1970,INDIANA,JENNINGS,79,58.5
1970,INDIANA,OHIO,115,65.7
1970,INDIANA,RIPLEY,137,57.5
1970,INDIANA,SCOTT,143,75
1970,INDIANA,SWITZERLAND,155,55.5
1970,INDIANA,DAVIESS,27,56.5
1970,INDIANA,DUBOIS,37,48.3
1970,INDIANA,GIBSON,51,50.3
1970,INDIANA,GREENE,55,70.9
1970,INDIANA,KNOX,83,65.7
1970,INDIANA,MARTIN,101,41.1
1970,INDIANA,PIKE,125,44.2
1970,INDIANA,POSEY,129,56.5
1970,INDIANA,SPENCER,147,44.2
1970,INDIANA,SULLIVAN,153,72.9
1970,INDIANA,VANDERBURGH,163,51.4
1970,INDIANA,WARRICK,173,44.2
1970,INDIANA,CLAY,21,64.7
1970,INDIANA,FOUNTAIN,45,68.8
1970,INDIANA,MONTGOMERY,107,78
1970,INDIANA,OWEN,119,62.6
1970,INDIANA,PARKE,121,76
1970,INDIANA,PUTNAM,133,66.8
1970,INDIANA,TIPPECANOE,157,83
1970,INDIANA,VERMILLION,165,78.1
1970,INDIANA,VIGO,167,71.9
1970,INDIANA,WARREN,171,76
1969,INDIANA,BARTHOLOMEW,5,105.8
1969,INDIANA,BOONE,11,105.8
1969,INDIANA,CLINTON,23,117
1969,INDIANA,DECATUR,31,111.9
1969,INDIANA,GRANT,53,107.9
1969,INDIANA,HAMILTON,57,103.8
1969,INDIANA,HANCOCK,59,99.7
1969,INDIANA,HENDRICKS,63,100.8
1969,INDIANA,HOWARD,67,121.1
1969,INDIANA,JOHNSON,81,108.9
1969,INDIANA,MADISON,95,106.9
1969,INDIANA,MARION,97,102.8
1969,INDIANA,MORGAN,109,102.8
1969,INDIANA,RUSH,139,98.7
1969,INDIANA,SHELBY,145,105.8
1969,INDIANA,TIPTON,159,111.9
1969,INDIANA,BLACKFORD,9,89.6
1969,INDIANA,DELAWARE,35,102.8
1969,INDIANA,FAYETTE,41,97.7
1969,INDIANA,HENRY,65,94.6
1969,INDIANA,JAY,75,76.3
1969,INDIANA,RANDOLPH,135,92.6
1969,INDIANA,UNION,161,111.9
1969,INDIANA,WAYNE,177,90.6
1969,INDIANA,CARROLL,15,111.9
1969,INDIANA,CASS,17,104.8
1969,INDIANA,ELKHART,39,83.5
1969,INDIANA,FULTON,49,90.6
1969,INDIANA,KOSCIUSKO,85,86.5
1969,INDIANA,MARSHALL,99,88.5
1969,INDIANA,MIAMI,103,102.8
1969,INDIANA,ST. JOSEPH,141,86.5
1969,INDIANA,WABASH,169,87.5
1969,INDIANA,ADAMS,1,89.6
1969,INDIANA,ALLEN,3,83.5
1969,INDIANA,DE KALB,33,76.3
1969,INDIANA,HUNTINGTON,69,85.5
1969,INDIANA,LAGRANGE,87,81.4
1969,INDIANA,NOBLE,113,80.4
1969,INDIANA,STEUBEN,151,81.4
1969,INDIANA,WELLS,179,91.6
1969,INDIANA,WHITLEY,183,79.4
1969,INDIANA,BENTON,7,116
1969,INDIANA,JASPER,73,115
1969,INDIANA,LA PORTE,91,100.8
1969,INDIANA,LAKE,89,98.7
1969,INDIANA,NEWTON,111,115
1969,INDIANA,PORTER,127,99.7
1969,INDIANA,PULASKI,131,99.7
1969,INDIANA,STARKE,149,92.6
1969,INDIANA,WHITE,181,102.8
1969,INDIANA,BROWN,13,97.7
1969,INDIANA,CRAWFORD,25,79.4
1969,INDIANA,FLOYD,43,72.3
1969,INDIANA,HARRISON,61,88.5
1969,INDIANA,JACKSON,71,96.7
1969,INDIANA,LAWRENCE,93,92.6
1969,INDIANA,MONROE,105,83.5
1969,INDIANA,ORANGE,117,98.7
1969,INDIANA,PERRY,123,84.5
1969,INDIANA,WASHINGTON,175,90.6
1969,INDIANA,CLARK,19,85.5
1969,INDIANA,DEARBORN,29,85.5
1969,INDIANA,FRANKLIN,47,94.6
1969,INDIANA,JEFFERSON,77,91.6
1969,INDIANA,JENNINGS,79,91.6
1969,INDIANA,OHIO,115,89.6
1969,INDIANA,RIPLEY,137,96.7
1969,INDIANA,SCOTT,143,93.6
1969,INDIANA,SWITZERLAND,155,85.5
1969,INDIANA,DAVIESS,27,102.8
1969,INDIANA,DUBOIS,37,95.7
1969,INDIANA,GIBSON,51,96.7
1969,INDIANA,GREENE,55,93.6
1969,INDIANA,KNOX,83,113
1969,INDIANA,MARTIN,101,99.7
1969,INDIANA,PIKE,125,90.6
1969,INDIANA,POSEY,129,93.6
1969,INDIANA,SPENCER,147,87.5
1969,INDIANA,SULLIVAN,153,100.8
1969,INDIANA,VANDERBURGH,163,89.6
1969,INDIANA,WARRICK,173,92.6
1969,INDIANA,CLAY,21,103.8
1969,INDIANA,FOUNTAIN,45,107.9
1969,INDIANA,MONTGOMERY,107,105.8
1969,INDIANA,OWEN,119,94.6
1969,INDIANA,PARKE,121,106.9
1969,INDIANA,PUTNAM,133,101.8
1969,INDIANA,TIPPECANOE,157,105.8
1969,INDIANA,VERMILLION,165,111.9
1969,INDIANA,VIGO,167,96.7
1969,INDIANA,WARREN,171,106.9
1968,INDIANA,BARTHOLOMEW,5,84.7
1968,INDIANA,BOONE,11,96.8
1968,INDIANA,CLINTON,23,102.8
1968,INDIANA,DECATUR,31,90.7
1968,INDIANA,GRANT,53,96.8
1968,INDIANA,HAMILTON,57,88.7
1968,INDIANA,HANCOCK,59,86.7
1968,INDIANA,HENDRICKS,63,80.6
1968,INDIANA,HOWARD,67,105.9
1968,INDIANA,JOHNSON,81,89.7
1968,INDIANA,MADISON,95,89.7
1968,INDIANA,MARION,97,94.8
1968,INDIANA,MORGAN,109,84.7
1968,INDIANA,RUSH,139,80.6
1968,INDIANA,SHELBY,145,78.6
1968,INDIANA,TIPTON,159,93.8
1968,INDIANA,BLACKFORD,9,85.7
1968,INDIANA,DELAWARE,35,90.7
1968,INDIANA,FAYETTE,41,84.7
1968,INDIANA,HENRY,65,82.7
1968,INDIANA,JAY,75,72.6
1968,INDIANA,RANDOLPH,135,83.7
1968,INDIANA,UNION,161,94.8
1968,INDIANA,WAYNE,177,90.7
1968,INDIANA,CARROLL,15,98.8
1968,INDIANA,CASS,17,90.7
1968,INDIANA,ELKHART,39,82.7
1968,INDIANA,FULTON,49,82.7
1968,INDIANA,KOSCIUSKO,85,84.7
1968,INDIANA,MARSHALL,99,86.7
1968,INDIANA,MIAMI,103,86.7
1968,INDIANA,ST. JOSEPH,141,82.7
1968,INDIANA,WABASH,169,86.7
1968,INDIANA,ADAMS,1,92.7
1968,INDIANA,ALLEN,3,90.7
1968,INDIANA,DE KALB,33,80.6
1968,INDIANA,HUNTINGTON,69,87.7
1968,INDIANA,LAGRANGE,87,83.7
1968,INDIANA,NOBLE,113,84.7
1968,INDIANA,STEUBEN,151,85.7
1968,INDIANA,WELLS,179,86.7
1968,INDIANA,WHITLEY,183,79.6
1968,INDIANA,BENTON,7,98.8
1968,INDIANA,JASPER,73,92.7
1968,INDIANA,LA PORTE,91,92.7
1968,INDIANA,LAKE,89,86.7
1968,INDIANA,NEWTON,111,100.8
1968,INDIANA,PORTER,127,95.8
1968,INDIANA,PULASKI,131,89.7
1968,INDIANA,STARKE,149,89.7
1968,INDIANA,WHITE,181,87.7
1968,INDIANA,BROWN,13,80.6
1968,INDIANA,CRAWFORD,25,66.5
1968,INDIANA,FLOYD,43,60.5
1968,INDIANA,HARRISON,61,68.5
1968,INDIANA,JACKSON,71,84.7
1968,INDIANA,LAWRENCE,93,78.6
1968,INDIANA,MONROE,105,70.6
1968,INDIANA,ORANGE,117,86.7
1968,INDIANA,PERRY,123,64.5
1968,INDIANA,WASHINGTON,175,72.6
1968,INDIANA,CLARK,19,78.6
1968,INDIANA,DEARBORN,29,78.6
1968,INDIANA,FRANKLIN,47,74.6
1968,INDIANA,JEFFERSON,77,88.7
1968,INDIANA,JENNINGS,79,74.6
1968,INDIANA,OHIO,115,88.7
1968,INDIANA,RIPLEY,137,88.7
1968,INDIANA,SCOTT,143,74.6
1968,INDIANA,SWITZERLAND,155,66.5
1968,INDIANA,DAVIESS,27,84.7
1968,INDIANA,DUBOIS,37,78.6
1968,INDIANA,GIBSON,51,88.7
1968,INDIANA,GREENE,55,78.6
1968,INDIANA,KNOX,83,86.7
1968,INDIANA,MARTIN,101,85.7
1968,INDIANA,PIKE,125,76.6
1968,INDIANA,POSEY,129,92.7
1968,INDIANA,SPENCER,147,73.6
1968,INDIANA,SULLIVAN,153,80.6
1968,INDIANA,VANDERBURGH,163,82.7
1968,INDIANA,WARRICK,173,70.6
1968,INDIANA,CLAY,21,88.7
1968,INDIANA,FOUNTAIN,45,92.7
1968,INDIANA,MONTGOMERY,107,92.7
1968,INDIANA,OWEN,119,78.6
1968,INDIANA,PARKE,121,92.7
1968,INDIANA,PUTNAM,133,84.7
1968,INDIANA,TIPPECANOE,157,92.7
1968,INDIANA,VERMILLION,165,97.8
1968,INDIANA,VIGO,167,76.6
1968,INDIANA,WARREN,171,90.7
1967,INDIANA,BARTHOLOMEW,5,90.1
1967,INDIANA,BOONE,11,80.9
1967,INDIANA,CLINTON,23,83.9
1967,INDIANA,DECATUR,31,88
1967,INDIANA,GRANT,53,86
1967,INDIANA,HAMILTON,57,79.8
1967,INDIANA,HANCOCK,59,71.6
1967,INDIANA,HENDRICKS,63,86
1967,INDIANA,HOWARD,67,96.2
1967,INDIANA,JOHNSON,81,83.9
1967,INDIANA,MADISON,95,73.7
1967,INDIANA,MARION,97,79.8
1967,INDIANA,MORGAN,109,79.8
1967,INDIANA,RUSH,139,79.8
1967,INDIANA,SHELBY,145,77.8
1967,INDIANA,TIPTON,159,92.1
1967,INDIANA,BLACKFORD,9,75.7
1967,INDIANA,DELAWARE,35,81.9
1967,INDIANA,FAYETTE,41,79.8
1967,INDIANA,HENRY,65,71.6
1967,INDIANA,JAY,75,70.6
1967,INDIANA,RANDOLPH,135,63.5
1967,INDIANA,UNION,161,104.4
1967,INDIANA,WAYNE,177,69.6
1967,INDIANA,CARROLL,15,90.1
1967,INDIANA,CASS,17,87
1967,INDIANA,ELKHART,39,69.6
1967,INDIANA,FULTON,49,75.7
1967,INDIANA,KOSCIUSKO,85,75.7
1967,INDIANA,MARSHALL,99,77.8
1967,INDIANA,MIAMI,103,88
1967,INDIANA,ST. JOSEPH,141,67.5
1967,INDIANA,WABASH,169,90.1
1967,INDIANA,ADAMS,1,73.7
1967,INDIANA,ALLEN,3,87
1967,INDIANA,DE KALB,33,67.5
1967,INDIANA,HUNTINGTON,69,79.8
1967,INDIANA,LAGRANGE,87,61.4
1967,INDIANA,NOBLE,113,69.6
1967,INDIANA,STEUBEN,151,57.3
1967,INDIANA,WELLS,179,79.8
1967,INDIANA,WHITLEY,183,69.6
1967,INDIANA,BENTON,7,96.2
1967,INDIANA,JASPER,73,98.2
1967,INDIANA,LA PORTE,91,83.9
1967,INDIANA,LAKE,89,86
1967,INDIANA,NEWTON,111,104.4
1967,INDIANA,PORTER,127,83.9
1967,INDIANA,PULASKI,131,89
1967,INDIANA,STARKE,149,77.8
1967,INDIANA,WHITE,181,90.1
1967,INDIANA,BROWN,13,75.7
1967,INDIANA,CRAWFORD,25,86
1967,INDIANA,FLOYD,43,79.8
1967,INDIANA,HARRISON,61,75.7
1967,INDIANA,JACKSON,71,96.2
1967,INDIANA,LAWRENCE,93,83.9
1967,INDIANA,MONROE,105,77.8
1967,INDIANA,ORANGE,117,88
1967,INDIANA,PERRY,123,69.6
1967,INDIANA,WASHINGTON,175,88
1967,INDIANA,CLARK,19,86
1967,INDIANA,DEARBORN,29,75.7
1967,INDIANA,FRANKLIN,47,83.9
1967,INDIANA,JEFFERSON,77,83.9
1967,INDIANA,JENNINGS,79,88
1967,INDIANA,OHIO,115,76.8
1967,INDIANA,RIPLEY,137,94.2
1967,INDIANA,SCOTT,143,88
1967,INDIANA,SWITZERLAND,155,71.6
1967,INDIANA,DAVIESS,27,100.3
1967,INDIANA,DUBOIS,37,94.2
1967,INDIANA,GIBSON,51,106.4
1967,INDIANA,GREENE,55,83.9
1967,INDIANA,KNOX,83,106.4
1967,INDIANA,MARTIN,101,94.2
1967,INDIANA,PIKE,125,96.2
1967,INDIANA,POSEY,129,106.4
1967,INDIANA,SPENCER,147,79.8
1967,INDIANA,SULLIVAN,153,94.2
1967,INDIANA,VANDERBURGH,163,96.2
1967,INDIANA,WARRICK,173,83.9
1967,INDIANA,CLAY,21,98.2
1967,INDIANA,FOUNTAIN,45,90.1
1967,INDIANA,MONTGOMERY,107,92.1
1967,INDIANA,OWEN,119,88
1967,INDIANA,PARKE,121,98.2
1967,INDIANA,PUTNAM,133,88
1967,INDIANA,TIPPECANOE,157,81.9
1967,INDIANA,VERMILLION,165,90.1
1967,INDIANA,VIGO,167,92.1
1967,INDIANA,WARREN,171,92.1
1966,INDIANA,BARTHOLOMEW,5,87
1966,INDIANA,BOONE,11,71.8
1966,INDIANA,CLINTON,23,78.9
1966,INDIANA,DECATUR,31,95.1
1966,INDIANA,GRANT,53,68.8
1966,INDIANA,HAMILTON,57,70.8
1966,INDIANA,HANCOCK,59,77.9
1966,INDIANA,HENDRICKS,63,67.8
1966,INDIANA,HOWARD,67,93
1966,INDIANA,JOHNSON,81,90
1966,INDIANA,MADISON,95,82.9
1966,INDIANA,MARION,97,67.8
1966,INDIANA,MORGAN,109,71.8
1966,INDIANA,RUSH,139,86
1966,INDIANA,SHELBY,145,99.1
1966,INDIANA,TIPTON,159,81.9
1966,INDIANA,BLACKFORD,9,65.7
1966,INDIANA,DELAWARE,35,67.8
1966,INDIANA,FAYETTE,41,76.9
1966,INDIANA,HENRY,65,76.9
1966,INDIANA,JAY,75,69.8
1966,INDIANA,RANDOLPH,135,76.9
1966,INDIANA,UNION,161,90
1966,INDIANA,WAYNE,177,78.9
1966,INDIANA,CARROLL,15,79.9
1966,INDIANA,CASS,17,81.9
1966,INDIANA,ELKHART,39,70.8
1966,INDIANA,FULTON,49,71.8
1966,INDIANA,KOSCIUSKO,85,64.7
1966,INDIANA,MARSHALL,99,71.8
1966,INDIANA,MIAMI,103,73.8
1966,INDIANA,ST. JOSEPH,141,80.9
1966,INDIANA,WABASH,169,74.8
1966,INDIANA,ADAMS,1,79.9
1966,INDIANA,ALLEN,3,86
1966,INDIANA,DE KALB,33,71.8
1966,INDIANA,HUNTINGTON,69,78.9
1966,INDIANA,LAGRANGE,87,74.8
1966,INDIANA,NOBLE,113,72.8
1966,INDIANA,STEUBEN,151,71.8
1966,INDIANA,WELLS,179,77.9
1966,INDIANA,WHITLEY,183,68.8
1966,INDIANA,BENTON,7,81.9
1966,INDIANA,JASPER,73,78.9
1966,INDIANA,LA PORTE,91,88
1966,INDIANA,LAKE,89,80.9
1966,INDIANA,NEWTON,111,86
1966,INDIANA,PORTER,127,83.9
1966,INDIANA,PULASKI,131,73.8
1966,INDIANA,STARKE,149,87
1966,INDIANA,WHITE,181,79.9
1966,INDIANA,BROWN,13,70.8
1966,INDIANA,CRAWFORD,25,57.6
1966,INDIANA,FLOYD,43,65.7
1966,INDIANA,HARRISON,61,57.6
1966,INDIANA,JACKSON,71,75.9
1966,INDIANA,LAWRENCE,93,73.8
1966,INDIANA,MONROE,105,82.9
1966,INDIANA,ORANGE,117,74.8
1966,INDIANA,PERRY,123,65.7
1966,INDIANA,WASHINGTON,175,65.7
1966,INDIANA,CLARK,19,72.8
1966,INDIANA,DEARBORN,29,65.7
1966,INDIANA,FRANKLIN,47,87
1966,INDIANA,JEFFERSON,77,76.9
1966,INDIANA,JENNINGS,79,87
1966,INDIANA,OHIO,115,70.8
1966,INDIANA,RIPLEY,137,82.9
1966,INDIANA,SCOTT,143,79.9
1966,INDIANA,SWITZERLAND,155,62.7
1966,INDIANA,DAVIESS,27,85
1966,INDIANA,DUBOIS,37,60.7
1966,INDIANA,GIBSON,51,76.9
1966,INDIANA,GREENE,55,81.9
1966,INDIANA,KNOX,83,82.9
1966,INDIANA,MARTIN,101,74.8
1966,INDIANA,PIKE,125,52.6
1966,INDIANA,POSEY,129,82.9
1966,INDIANA,SPENCER,147,54.6
1966,INDIANA,SULLIVAN,153,71.8
1966,INDIANA,VANDERBURGH,163,69.8
1966,INDIANA,WARRICK,173,66.7
1966,INDIANA,CLAY,21,85
1966,INDIANA,FOUNTAIN,45,73.8
1966,INDIANA,MONTGOMERY,107,75.9
1966,INDIANA,OWEN,119,77.9
1966,INDIANA,PARKE,121,79.9
1966,INDIANA,PUTNAM,133,70.8
1966,INDIANA,TIPPECANOE,157,82.9
1966,INDIANA,VERMILLION,165,77.9
1966,INDIANA,VIGO,167,85
1966,INDIANA,WARREN,171,72.8
1965,INDIANA,BARTHOLOMEW,5,101.1
1965,INDIANA,BOONE,11,99
1965,INDIANA,CLINTON,23,102.1
1965,INDIANA,DECATUR,31,102.1
1965,INDIANA,GRANT,53,93.9
1965,INDIANA,HAMILTON,57,97
1965,INDIANA,HANCOCK,59,85.6
1965,INDIANA,HENDRICKS,63,105.2
1965,INDIANA,HOWARD,67,109.3
1965,INDIANA,JOHNSON,81,106.2
1965,INDIANA,MADISON,95,89.7
1965,INDIANA,MARION,97,92.8
1965,INDIANA,MORGAN,109,100.1
1965,INDIANA,RUSH,139,95.9
1965,INDIANA,SHELBY,145,101.1
1965,INDIANA,TIPTON,159,101.1
1965,INDIANA,BLACKFORD,9,76.3
1965,INDIANA,DELAWARE,35,76.3
1965,INDIANA,FAYETTE,41,86.6
1965,INDIANA,HENRY,65,90.8
1965,INDIANA,JAY,75,68.1
1965,INDIANA,RANDOLPH,135,76.3
1965,INDIANA,UNION,161,105.2
1965,INDIANA,WAYNE,177,79.4
1965,INDIANA,CARROLL,15,105.2
1965,INDIANA,CASS,17,100.1
1965,INDIANA,ELKHART,39,74.3
1965,INDIANA,FULTON,49,86.6
1965,INDIANA,KOSCIUSKO,85,84.6
1965,INDIANA,MARSHALL,99,86.6
1965,INDIANA,MIAMI,103,99
1965,INDIANA,ST. JOSEPH,141,72.2
1965,INDIANA,WABASH,169,95.9
1965,INDIANA,ADAMS,1,83.6
1965,INDIANA,ALLEN,3,91.8
1965,INDIANA,DE KALB,33,83.6
1965,INDIANA,HUNTINGTON,69,82.5
1965,INDIANA,LAGRANGE,87,78.4
1965,INDIANA,NOBLE,113,88.7
1965,INDIANA,STEUBEN,151,74.3
1965,INDIANA,WELLS,179,84.6
1965,INDIANA,WHITLEY,183,77.4
1965,INDIANA,BENTON,7,104.2
1965,INDIANA,JASPER,73,102.1
1965,INDIANA,LA PORTE,91,88.7
1965,INDIANA,LAKE,89,90.8
1965,INDIANA,NEWTON,111,102.1
1965,INDIANA,PORTER,127,94.9
1965,INDIANA,PULASKI,131,98
1965,INDIANA,STARKE,149,90.8
1965,INDIANA,WHITE,181,97
1965,INDIANA,BROWN,13,72.2
1965,INDIANA,CRAWFORD,25,67
1965,INDIANA,FLOYD,43,68.1
1965,INDIANA,HARRISON,61,79.4
1965,INDIANA,JACKSON,71,94.9
1965,INDIANA,LAWRENCE,93,82.5
1965,INDIANA,MONROE,105,73.2
1965,INDIANA,ORANGE,117,79.4
1965,INDIANA,PERRY,123,67
1965,INDIANA,WASHINGTON,175,83.6
1965,INDIANA,CLARK,19,76.3
1965,INDIANA,DEARBORN,29,72.2
1965,INDIANA,FRANKLIN,47,87.7
1965,INDIANA,JEFFERSON,77,81.5
1965,INDIANA,JENNINGS,79,85.6
1965,INDIANA,OHIO,115,73.2
1965,INDIANA,RIPLEY,137,84.6
1965,INDIANA,SCOTT,143,79.4
1965,INDIANA,SWITZERLAND,155,70.1
1965,INDIANA,DAVIESS,27,109.3
1965,INDIANA,DUBOIS,37,88.7
1965,INDIANA,GIBSON,51,105.2
1965,INDIANA,GREENE,55,78.4
1965,INDIANA,KNOX,83,106.2
1965,INDIANA,MARTIN,101,86.6
1965,INDIANA,PIKE,125,88.7
1965,INDIANA,POSEY,129,100.1
1965,INDIANA,SPENCER,147,77.4
1965,INDIANA,SULLIVAN,153,91.8
1965,INDIANA,VANDERBURGH,163,95.9
1965,INDIANA,WARRICK,173,84.6
1965,INDIANA,CLAY,21,98
1965,INDIANA,FOUNTAIN,45,103.2
1965,INDIANA,MONTGOMERY,107,100.1
1965,INDIANA,OWEN,119,90.8
1965,INDIANA,PARKE,121,104.2
1965,INDIANA,PUTNAM,133,104.2
1965,INDIANA,TIPPECANOE,157,105.2
1965,INDIANA,VERMILLION,165,94.9
1965,INDIANA,VIGO,167,108.3
1965,INDIANA,WARREN,171,108.3
1964,INDIANA,BARTHOLOMEW,5,63.5
1964,INDIANA,BOONE,11,72.9
1964,INDIANA,CLINTON,23,72.3
1964,INDIANA,DECATUR,31,74.6
1964,INDIANA,GRANT,53,70.3
1964,INDIANA,HAMILTON,57,76.1
1964,INDIANA,HANCOCK,59,77.9
1964,INDIANA,HENDRICKS,63,68.2
1964,INDIANA,HOWARD,67,86
1964,INDIANA,JOHNSON,81,65.4
1964,INDIANA,MADISON,95,70.2
1964,INDIANA,MARION,97,70.4
1964,INDIANA,MORGAN,109,75.1
1964,INDIANA,RUSH,139,79
1964,INDIANA,SHELBY,145,65.3
1964,INDIANA,TIPTON,159,87
1964,INDIANA,BLACKFORD,9,49.3
1964,INDIANA,DELAWARE,35,66
1964,INDIANA,FAYETTE,41,71.8
1964,INDIANA,HENRY,65,70.2
1964,INDIANA,JAY,75,46.7
1964,INDIANA,RANDOLPH,135,53.9
1964,INDIANA,UNION,161,78.8
1964,INDIANA,WAYNE,177,67.6
1964,INDIANA,CARROLL,15,71.7
1964,INDIANA,CASS,17,76.4
1964,INDIANA,ELKHART,39,62
1964,INDIANA,FULTON,49,66.9
1964,INDIANA,KOSCIUSKO,85,69
1964,INDIANA,MARSHALL,99,71.2
1964,INDIANA,MIAMI,103,74.2
1964,INDIANA,ST. JOSEPH,141,74.3
1964,INDIANA,WABASH,169,72.9
1964,INDIANA,ADAMS,1,62.5
1964,INDIANA,ALLEN,3,66.1
1964,INDIANA,DE KALB,33,60
1964,INDIANA,HUNTINGTON,69,70.4
1964,INDIANA,LAGRANGE,87,43.5
1964,INDIANA,NOBLE,113,62.9
1964,INDIANA,STEUBEN,151,55.8
1964,INDIANA,WELLS,179,64.8
1964,INDIANA,WHITLEY,183,71
1964,INDIANA,BENTON,7,92.6
1964,INDIANA,JASPER,73,77.7
1964,INDIANA,LA PORTE,91,76.6
1964,INDIANA,LAKE,89,75.4
1964,INDIANA,NEWTON,111,82.3
1964,INDIANA,PORTER,127,71.7
1964,INDIANA,PULASKI,131,70
1964,INDIANA,STARKE,149,69.5
1964,INDIANA,WHITE,181,76.6
1964,INDIANA,BROWN,13,61
1964,INDIANA,CRAWFORD,25,46.1
1964,INDIANA,FLOYD,43,47.3
1964,INDIANA,HARRISON,61,55.4
1964,INDIANA,JACKSON,71,64.5
1964,INDIANA,LAWRENCE,93,49.8
1964,INDIANA,MONROE,105,63.5
1964,INDIANA,ORANGE,117,50.7
1964,INDIANA,PERRY,123,59
1964,INDIANA,WASHINGTON,175,51.5
1964,INDIANA,CLARK,19,53.1
1964,INDIANA,DEARBORN,29,60.8
1964,INDIANA,FRANKLIN,47,71.9
1964,INDIANA,JEFFERSON,77,59.6
1964,INDIANA,JENNINGS,79,57.2
1964,INDIANA,OHIO,115,64.7
1964,INDIANA,RIPLEY,137,68.4
1964,INDIANA,SCOTT,143,59.9
1964,INDIANA,SWITZERLAND,155,61.2
1964,INDIANA,DAVIESS,27,82.6
1964,INDIANA,DUBOIS,37,68.6
1964,INDIANA,GIBSON,51,86.8
1964,INDIANA,GREENE,55,71.6
1964,INDIANA,KNOX,83,83.6
1964,INDIANA,MARTIN,101,66
1964,INDIANA,PIKE,125,73.6
1964,INDIANA,POSEY,129,79.5
1964,INDIANA,SPENCER,147,60.9
1964,INDIANA,SULLIVAN,153,76.8
1964,INDIANA,VANDERBURGH,163,73.4
1964,INDIANA,WARRICK,173,59
1964,INDIANA,CLAY,21,85.2
1964,INDIANA,FOUNTAIN,45,72.8
1964,INDIANA,MONTGOMERY,107,72.9
1964,INDIANA,OWEN,119,71.6
1964,INDIANA,PARKE,121,76.5
1964,INDIANA,PUTNAM,133,74.5
1964,INDIANA,TIPPECANOE,157,73.9
1964,INDIANA,VERMILLION,165,76.1
1964,INDIANA,VIGO,167,79.8
1964,INDIANA,WARREN,171,86.1
1963,INDIANA,BARTHOLOMEW,5,96.1
1963,INDIANA,BOONE,11,88
1963,INDIANA,CLINTON,23,100.2
1963,INDIANA,DECATUR,31,86
1963,INDIANA,GRANT,53,89
1963,INDIANA,HAMILTON,57,85
1963,INDIANA,HANCOCK,59,76.9
1963,INDIANA,HENDRICKS,63,95.1
1963,INDIANA,HOWARD,67,94.1
1963,INDIANA,JOHNSON,81,93.1
1963,INDIANA,MADISON,95,90
1963,INDIANA,MARION,97,78.9
1963,INDIANA,MORGAN,109,89
1963,INDIANA,RUSH,139,83
1963,INDIANA,SHELBY,145,86
1963,INDIANA,TIPTON,159,100.2
1963,INDIANA,BLACKFORD,9,85
1963,INDIANA,DELAWARE,35,86
1963,INDIANA,FAYETTE,41,80.9
1963,INDIANA,HENRY,65,83
1963,INDIANA,JAY,75,75.9
1963,INDIANA,RANDOLPH,135,81.9
1963,INDIANA,UNION,161,101.2
1963,INDIANA,WAYNE,177,80.9
1963,INDIANA,CARROLL,15,99.1
1963,INDIANA,CASS,17,86
1963,INDIANA,ELKHART,39,74.9
1963,INDIANA,FULTON,49,78.9
1963,INDIANA,KOSCIUSKO,85,77.9
1963,INDIANA,MARSHALL,99,78.9
1963,INDIANA,MIAMI,103,86
1963,INDIANA,ST. JOSEPH,141,76.9
1963,INDIANA,WABASH,169,87
1963,INDIANA,ADAMS,1,85
1963,INDIANA,ALLEN,3,85
1963,INDIANA,DE KALB,33,81.1
1963,INDIANA,HUNTINGTON,69,81.9
1963,INDIANA,LAGRANGE,87,79.9
1963,INDIANA,NOBLE,113,78.9
1963,INDIANA,STEUBEN,151,73.9
1963,INDIANA,WELLS,179,80.9
1963,INDIANA,WHITLEY,183,83
1963,INDIANA,BENTON,7,96.1
1963,INDIANA,JASPER,73,95.1
1963,INDIANA,LA PORTE,91,84
1963,INDIANA,LAKE,89,84
1963,INDIANA,NEWTON,111,98.1
1963,INDIANA,PORTER,127,87
1963,INDIANA,PULASKI,131,91
1963,INDIANA,STARKE,149,84
1963,INDIANA,WHITE,181,98.1
1963,INDIANA,BROWN,13,79.9
1963,INDIANA,CRAWFORD,25,60.7
1963,INDIANA,FLOYD,43,65.8
1963,INDIANA,HARRISON,61,78.9
1963,INDIANA,JACKSON,71,83
1963,INDIANA,LAWRENCE,93,71.8
1963,INDIANA,MONROE,105,68.8
1963,INDIANA,ORANGE,117,79.9
1963,INDIANA,PERRY,123,62.7
1963,INDIANA,WASHINGTON,175,74.9
1963,INDIANA,CLARK,19,73.8
1963,INDIANA,DEARBORN,29,66.8
1963,INDIANA,FRANKLIN,47,75.9
1963,INDIANA,JEFFERSON,77,71.8
1963,INDIANA,JENNINGS,79,83
1963,INDIANA,OHIO,115,57.7
1963,INDIANA,RIPLEY,137,76.9
1963,INDIANA,SCOTT,143,65.8
1963,INDIANA,SWITZERLAND,155,65.8
